暖かい - あたたかい	[I-adjective] 1. warm; mild; genial {暖かい, 暖い usu. refer to air temperature} | Other forms: 暖かい 【あったかい】、温かい 【あたたかい】、温かい 【あったかい】、暖い 【あたたかい】、暖い 【あったかい】 [Notes] 暖い: Irregular okurigana usage. 暖い: Irregular okurigana usage.
辺り - あたり	[Noun] 1. on the bank of; by the side of (e.g. a river, pond) {Usually written using kana alone, esp. ほとり} 2. (in the) neighbourhood; neighborhood; vicinity; nearby [Noun - used as a suffix] 3. around (Sunday, last year, etc...) {Only applies to あたり} 4. for instance {Only applies to あたり} | Other forms: 辺り 【ほとり】、畔 【ほとり】
当たる - あたる	[Godan verb with ru ending, intransitive verb] 1. to be hit; to strike {Antonym: 外す} 2. to touch; to be in contact; to be affixed 3. to be equivalent to; to be applicable; to apply to 4. to be right on the money (of a prediction, criticism, etc.) 5. to be selected (in a lottery, etc.); to win 6. to be successful; to go well; to be a hit 7. to face; to confront 8. to lie (in the direction of) 9. to undertake; to be assigned 10. to be stricken (by food poisoning, heat, etc.); to be afflicted 11. to be called upon (by the teacher) 12. to treat (esp. harshly); to lash out at 13. to be unnecessary {as 〜するには当たらない, etc.} 14. to be hitting well; to be on a hitting streak {Baseball term, usu. as 当たっている} 15. (in fishing) to feel a bite 16. (of fruit, etc.) to be bruised; to spoil [Godan verb with ru ending, Transitive verb] 17. to feel (something) out; to probe into; to check (i.e. by comparison) 18. to shave 19. to be a relative of a person; to stand in a relationship {as 〜の〜に当たる} | Other forms: 当る 【あたる】、中る 【あたる】、中たる 【あたる】
彼方此方 - あちこち	[Adverb, Pronoun] 1. here and there; all around; everywhere; throughout; all over {Usually written using kana alone} [Suru verb] 2. to get things in the wrong order (back to front); to become muddled up {Usually written using kana alone, Only applies to あちこち, Only applies to あちらこちら, Only applies to あっちこっち, Only applies to アチコチ} | Other forms: 彼方此方 【あちらこちら】、彼方此方 【あっちこっち】、彼方此方 【かなたこなた】、彼方此方 【あなたこなた】、アチコチ [Notes] あなたこなた: Out-dated or obsolete kana usage.
アッ - アッ	1. oh; ah
扱う - あつかう	[Godan verb with u ending, Transitive verb] 1. to deal with (a person); to treat; to handle; to take care of; to entertain 2. to deal with (a problem); to handle; to manage 3. to operate (e.g. a machine); to handle; to work 4. to deal in; to sell 5. to cover (a topic); to treat; to discuss; to take up 6. to treat A as B {as ＡをＢとして扱う} 7. to mediate (an argument) {Archaism} 8. to be too much for one; to find unmanageable {Archaism} 9. to gossip {Archaism}
悪口 - あっこう	[Noun, Suru verb] 1. abuse; insult; slander; evil speaking; bad mouth | Other forms: 悪口 【わるくち】、悪口 【わるぐち】、惡口 【あっこう】、惡口 【わるくち】、惡口 【わるぐち】 [Notes] 惡口: Out-dated kanji. 惡口: Out-dated kanji. 惡口: Out-dated kanji.
集まり - あつまり	[Noun] 1. gathering; meeting; assembly; collection; attendance | Other forms: 集り 【あつまり】 [Notes] 集り: Irregular okurigana usage.
当てる - あてる	[Ichidan verb, Transitive verb] 1. to hit 2. to expose 3. to apply (e.g. patch); to put on; to put against; to hold on; to hold against 4. to allot; to call on someone (e.g. in class) 5. to guess (an answer) 6. to make a hit (e.g. in a lottery)
穴 - あな	[Noun, Noun - used as a suffix] 1. hole {See also 穴が開く, also read めど for this sense} 2. deficit; shortage; missing person (in a team, meeting, etc.) 3. vacancy; opening 4. flaw 5. profitable place (or item, etc.) not well known by others 6. upset victory (with a large payoff) 7. pit (of a theater) {Slang, See also 平土間} 8. hiding place {Archaism} 9. underbelly (of society, etc.) {Archaism} | Other forms: 孔 【あな】
浴びる - あびる	[Ichidan verb, Transitive verb] 1. to dash over oneself (e.g. water); to take (e.g. shower); to bask in (e.g. the sun); to bathe in; to be flooded with (e.g. light); to be covered in 2. to suffer (e.g. an attack); to draw (e.g. criticism, attention, praise); to have heaped upon; to be showered with
油 - あぶら	[Noun] 1. oil {See also 脂 あぶら}
余り - あまり	[Na-adjective, Adverb, No-adjective, Noun, Noun - used as a suffix] 1. remainder; rest; balance; remains; scraps; residue; remnant {Usually written using kana alone} [Adverb] 2. not very (with negative sentence); not much {Usually written using kana alone} [Adverb, No-adjective] 3. surplus; excess; fullness; too much {Usually written using kana alone, See also の余り のあまり} [Noun - used as a suffix] 4. more than; over | Other forms: 余り 【あんまり】、餘り 【あまり】、餘り 【あんまり】 [Notes] 餘り: Out-dated kanji. 餘り: Out-dated kanji.
誤り - あやまり	[Noun] 1. error; mistake; slip; bug | Other forms: 謬り 【あやまり】、謬 【あやまり】 [Notes] 謬: Irregular okurigana usage.
粗い - あらい	[I-adjective] 1. coarse; rough
嵐 - あらし	[Noun] 1. storm; tempest 2. difficulty; trouble
新た - あらた	[Na-adjective, Noun] 1. new; fresh; novel
有らゆる - あらゆる	[Pre-noun adjectival] 1. all; every {Usually written using kana alone} | Other forms: 凡ゆる 【あらゆる】
表す - あらわす	[Godan verb with su ending, Transitive verb] 1. to represent; to signify; to stand for {esp. 表す, 表わす} 2. to reveal; to show; to display {esp. 現す, 現わす} 3. to express {See also 言い表す, esp. 表す, 表わす} 4. to make widely known {esp. 顕す} | Other forms: 現す 【あらわす】、表わす 【あらわす】、現わす 【あらわす】、顕す 【あらわす】
現れ - あらわれ	[Noun] 1. embodiment; manifestation; materialization; materialisation; expression; indication | Other forms: 表れ 【あらわれ】、現われ 【あらわれ】、表われ 【あらわれ】、顕れ 【あらわれ】
現れる - あらわれる	[Ichidan verb, intransitive verb] 1. to appear; to come in sight; to become visible; to come out; to embody; to materialize; to materialise 2. to be expressed (e.g. emotions); to become apparent (e.g. trends, effects) | Other forms: 現われる 【あらわれる】、表れる 【あらわれる】、表われる 【あらわれる】、顕れる 【あらわれる】、顕われる 【あらわれる】 [Notes] 顕われる: Irregular okurigana usage.
有り難う - ありがとう	1. Thank you; Thanks {Usually written using kana alone, Abbreviation, See also 有り難い, See also 有り難うございます, from 有り難く} | Other forms: 有難う 【ありがとう】
或 - ある	[Pre-noun adjectival] 1. a certain ...; some ... {Usually written using kana alone} | Other forms: 或る 【ある】
有る - ある	Godan verb with ru ending (irregular verb), intransitive verb 1. to be (usu. of inanimate objects); to exist; to live {Usually written using kana alone, See also 居る いる} 2. to have {Usually written using kana alone} 3. to be located {Usually written using kana alone} 4. to be equipped with {Usually written using kana alone} 5. to happen; to come about {Usually written using kana alone} | Other forms: 在る 【ある】
或いは - あるいは	[Adverb, Conjunction, Expression] 1. or; possibly {Usually written using kana alone} | Other forms: 或は 【あるいは】、或は 【あるは】 [Notes] 或は: Irregular okurigana usage. 或は: Irregular okurigana usage.
アルバム - アルバム	[Noun] 1. album
泡 - あわ	[Noun] 1. bubble; foam; froth; head on beer | Other forms: 沫 【あわ】、泡 【あぶく】
合わせる - あわせる	[Ichidan verb, Transitive verb] 1. to match (rhythm, speed, etc.) 2. to join together; to unite; to combine; to add up 3. to face; to be opposite (someone) {See also 顔を合わせる} 4. to compare; to check with 5. to cause to meet (e.g. an unpleasant fate) {See also 遭う} 6. to place together; to connect; to overlap 7. to mix; to combine 8. to put blade to blade; to fight | Other forms: 併せる 【あわせる】、合せる 【あわせる】
哀れ - あわれ	[Noun] 1. pity; sorrow; grief; misery; compassion; pathos [Na-adjective] 2. pitiable; pitiful; pathetic; miserable 3. alack; alas | Other forms: 哀れ 【あはれ】、憐れ 【あわれ】、憐れ 【あはれ】、憫れ 【あわれ】、憫れ 【あはれ】 [Notes] あはれ: Out-dated or obsolete kana usage. あはれ: Out-dated or obsolete kana usage. あはれ: Out-dated or obsolete kana usage.
案 - あん	[Noun, Noun - used as a suffix] 1. idea; plan; thought 2. draft plan; motion; rough copy {See also 原案} 3. expectation
暗記 - あんき	[Noun, Suru verb] 1. memorization; memorisation; learning by heart | Other forms: 諳記 【あんき】 [Notes] 諳記: Out-dated kanji.
安定 - あんてい	[Noun, Suru verb, Na-adjective, No-adjective] 1. stability; steadiness; equilibrium [Wikipedia definition] 2. Stability
案内 - あんない	[Noun] 1. information; guidance; leading [Suru verb] 2. to guide; to show (around); to conduct [Place] 3. Annai
あんなに - あんなに	[Expression] 1. to that extent; to that degree
否 - いいえ	1. no; nay {Usually written using kana alone} 2. well; er; why {Usually written using kana alone} 3. you're welcome; not at all; don't mention it {Usually written using kana alone} | Other forms: 否 【いいや】、否 【いえ】、否 【いな】、否 【いや】
委員 - いいん	[Noun] 1. committee member
言う - いう	[Godan verb with u ending] 1. to say; to utter; to declare 2. to name; to call 3. to go (e.g. "the alarm went ping"); to make a noise {Only applies to 言う} | Other forms: 言う 【ゆう】、云う 【いう】、云う 【ゆう】、謂う 【いう】、謂う 【ゆう】
意外 - いがい	[Na-adjective, Adverb taking the 'to' particle, Noun] 1. unexpected; surprising
息 - いき	[Noun] 1. breath; breathing 2. tone; mood {See also 息が合う} | Other forms: 息 【おき】 [Notes] おき: Out-dated or obsolete kana usage.
勢い - いきおい	[Adverb, Noun] 1. force; vigor; vigour; energy; spirit; life 2. influence; authority; power; might 3. impetus; momentum; course (of events) [Adverbial noun] 4. naturally; necessarily | Other forms: 勢 【いきおい】 [Notes] 勢: Irregular okurigana usage.
生き物 - いきもの	[Noun] 1. living thing; animal
幾つ - いくつ	[Adverb] 1. how many? {Usually written using kana alone} 2. how old?
幾ら - いくら	[Adverb, Noun] 1. how much?; how many? {Usually written using kana alone} [Adverb] 2. even; even if
行けない - いけない	[Expression] 1. wrong; not good; of no use {Usually written using kana alone} 2. hopeless; past hope {Usually written using kana alone} 3. must not do {Usually written using kana alone}
医師 - いし	[Noun, No-adjective] 1. doctor; physician
意志 - いし	[Noun] 1. will; volition; intention; intent; determination
意思 - いし	[Noun] 1. intention; purpose
維持 - いじ	[Noun, Suru verb] 1. maintenance; preservation; improvement
意識 - いしき	[Noun, Suru verb] 1. consciousness 2. awareness; sense 3. mano-vijnana (mental consciousness, cognizer of sensory information) {Buddhist term}
意識 - いしき	[Noun, Suru verb] 1. consciousness 2. awareness; sense 3. mano-vijnana (mental consciousness, cognizer of sensory information) {Buddhist term}
異常 - いじょう	[Na-adjective, Noun] 1. strangeness; abnormality; disorder {Antonym: 正常}
椅子 - いす	[Noun] 1. chair; stool 2. post; office; position | Other forms: 倚子 【いす】、イス [Notes] 倚子: Out-dated kanji.
泉 - いずみ	[Noun] 1. spring; fountain
何れ - いずれ	[Adverb, Pronoun, No-adjective] 1. where; which; who {Usually written using kana alone} 2. anyway; anyhow; at any rate {Usually written using kana alone} [Adverb, No-adjective] 3. sooner or later; eventually; one of these days; at some future date or time {Usually written using kana alone} [Pronoun, No-adjective] 4. both; either; any; all; whichever {Usually written using kana alone} | Other forms: 何れ 【いづれ】、孰れ 【いずれ】、孰れ 【いづれ】 [Notes] いづれ: Irregular kana usage. いづれ: Irregular kana usage.
以前 - いぜん	[Adverbial noun, Temporal noun] 1. ago; since; before; previous | Other forms: 已前 【いぜん】 [Notes] 已前: Out-dated kanji.
板 - いた	[Noun] 1. board; plank 2. sheet (of metal); plate (of glass); pane; slab 3. cutting board; chopping board {See also 俎板} 4. chef (esp. of high-end Japanese cuisine); cook {Abbreviation, See also 板前, See also 板場 いたば, usu. as 板さん} 5. stage (i.e. at a theatre) [Wikipedia definition] 6. Board
偉大 - いだい	[Na-adjective, Noun] 1. greatness
抱く - いだく	[Godan verb with ku ending, Transitive verb] 1. to embrace; to hold in the arms (e.g. a baby); to hug 2. to harbour (e.g. grudge); to harbor; to bear; to have (e.g. ambition); to entertain (e.g. hope, suspicion) {Only applies to いだく} [Godan verb with ku ending] 3. to have sex with; to make love to; to sleep with {Only applies to だく} 4. to sit on eggs {Only applies to だく} | Other forms: 抱く 【うだく】、懐く 【いだく】、懐く 【うだく】、抱く 【だく】 [Notes] うだく: Out-dated or obsolete kana usage. うだく: Out-dated or obsolete kana usage.
悪戯 - いたずら	[Noun, Suru verb, Na-adjective, No-adjective] 1. mischief; prank; trick; practical joke {Usually written using kana alone} 2. pastime; hobby {Usually written using kana alone} 3. playing with (a lighter, etc.); fooling around with; messing around with; amusing oneself with; tampering with {Usually written using kana alone} 4. lewd behaviour; sexual misconduct; sexual assault; molestation; rape {Usually written using kana alone} | Other forms: 悪戯 【いたづら】、惡戲 【いたずら】、惡戲 【いたづら】、イタズラ [Notes] いたづら: Irregular kana usage. 惡戲: Out-dated kanji. いたづら: Irregular kana usage. 惡戲: Out-dated kanji.
頂きます - いただきます	[Expression] 1. expression of gratitude before meals {Usually written using kana alone} | Other forms: 戴きます 【いただきます】
頂く - いただく	[Godan verb with ku ending, Transitive verb] 1. to receive; to get; to accept; to take; to buy {Humble (kenjougo), Usually written using kana alone, See also 貰う} 2. to eat; to drink {Humble (kenjougo), Polite (teineigo), Usually written using kana alone} 3. to be crowned with; to wear (on one's head); to have (on top) {Usually written using kana alone, orig. meaning} 4. to have (as one's leader); to live under (a ruler); to install (a president) {Usually written using kana alone} [Auxiliary verb, Godan verb with ku ending] 5. to get somebody to do something {Humble (kenjougo), Usually written using kana alone, See also 貰う もらう, follows a verb in "-te" form} | Other forms: 戴く 【いただく】
痛み - いたみ	[Noun] 1. pain; ache; soreness; grief; distress {esp. 痛み} 2. damage; injury; wear; bruise; break {esp. 傷み} | Other forms: 傷み 【いたみ】
至る - いたる	[Godan verb with ru ending, intransitive verb] 1. to arrive at (e.g. a decision); to reach (a stage); to attain {文語} 2. to lead to (a place); to get to 3. to come; to arrive; to result in {Archaism} | Other forms: 到る 【いたる】
位置 - いち	[Noun, Suru verb] 1. place; situation; position; location | Other forms: 位地 【いち】
市 - いち	[Noun] 1. market; fair
一時 - いちじ	[Temporal noun] 1. one o'clock [Adverbial noun, Temporal noun] 2. once; at one time; formerly; before [Adverbial noun, Temporal noun, No-adjective] 3. for a time; for a while; for the time being; for the present; for the moment; temporarily {in weather forecasts, indicates that a given condition will hold for less than one-quarter of the forecast period} [Noun] 4. a time; one time; once {See also 一時に}
一度に - いちどに	[Adverb] 1. all at once
市場 - いちば	[Noun] 1. (town) market 2. (the) marketplace | Other forms: 市庭 【いちば】 [Notes] 市庭: Out-dated kanji.
一番 - いちばん	[Noun, No-adjective] 1. number one; first; first place [Adverb] 2. best; most [Noun] 3. game; round; bout [Adverb] 4. as a test; as an experiment; by way of experiment; by way of trial; tentatively {See also 試しに} [Noun] 5. song (e.g. in noh); piece [Place] 6. Ichiban | Other forms: １番 【いちばん】
一家 - いっか	[Noun] 1. a house; a home; a family; a household; one's family; one's folks; a style | Other forms: 一家 【いっけ】
何時か - いつか	[Adverb] 1. sometime; someday; one day; some time or other; the other day; in due course; in time {Usually written using kana alone}
一種 - いっしゅ	[Adverb, Noun] 1. species; kind; variety | Other forms: 一種 【ひとくさ】
一瞬 - いっしゅん	[Noun, Adverbial noun, Temporal noun] 1. instant; moment; for an instant
一生 - いっしょう	[Adverbial noun, Temporal noun, No-adjective] 1. whole life; a lifetime; all through life; one existence; a generation; an age; the whole world; the era [No-adjective] 2. (the only, the greatest, etc.) of one's life
一生 - いっしょう	[Adverbial noun, Temporal noun, No-adjective] 1. whole life; a lifetime; all through life; one existence; a generation; an age; the whole world; the era [No-adjective] 2. (the only, the greatest, etc.) of one's life
一層 - いっそう	[Adverb, No-adjective] 1. much more; still more; all the more; more than ever [Noun, No-adjective] 2. single layer (or storey, etc.) [Adverb] 3. rather; sooner; preferably {Archaism, See also いっそ}
一体 - いったい	[Adverb] 1. ...the heck (e.g. "what the heck?"); ...in the world (e.g. "why in the world?"); ...on earth (e.g. "who on earth?") {before an interrogative, forms an emphatic question} [Noun] 2. one object; one body; unity 3. one form; one style 4. one Buddhist image (or carving, etc.) [Adverbial noun] 5. generally; in general {See also 一体に}
一致 - いっち	[Noun, Suru verb] 1. coincidence; agreement; union; match 2. conformity; consistency 3. cooperation [Place] 4. Icchi
何時でも - いつでも	[Adverb] 1. (at) any time; always; at all times; whenever {Usually written using kana alone, See also 何時だって} | Other forms: 何時でも 【なんどきでも】
一般 - いっぱん	[Noun, No-adjective, Na-adjective] 1. general; universal 2. ordinary; average; common {Antonym: 特殊}
一方 - いっぽう	[Noun] 1. one (esp. of two); the other; one way; the other way; one direction; the other direction; one side; the other side; one party; the other party [Conjunction] 2. on the one hand; on the other hand {See also 他方} 3. whereas; although; but at the same time; meanwhile; in turn [Adverbial noun, Noun - used as a suffix] 4. just keeps; being inclined to ...; tending to be ...; tending to do ...; continuously ...; just keeps on ...ing; only {after noun, adjective-stem or plain verb} [Place] 5. Ippou
何時までも - いつまでも	[Adverb] 1. forever; for good; eternally; as long as one likes; indefinitely; no matter what {Usually written using kana alone} | Other forms: 何時迄も 【いつまでも】
何時も - いつも	[Adverb, Noun] 1. always; usually; every time {Usually written using kana alone} 2. never {Usually written using kana alone, with neg. verb}
移動 - いどう	[Noun, Suru verb] 1. movement; transfer; migration; removal; travel [Noun or verb acting prenominally] 2. mobile; moving; traveling; travelling; roving
従兄弟 - いとこ	[Noun] 1. cousin (male) {Usually written using kana alone, See also 従姉妹} | Other forms: 従兄弟 【じゅうけいてい】
稲 - いね	[Noun] 1. rice plant | Other forms: 稻 【いね】
居眠り - いねむり	[Noun, Suru verb] 1. nodding off (while sitting); dozing
命 - いのち	[Noun] 1. life; life force {See also 生命, sometimes written as 生命} 2. lifetime; lifespan 3. most important thing; foundation; core 4. paired tattoos of the "life" kanji on the upper arms of a man and woman (indicating unwavering love) {Archaism} 5. fate; destiny; karma {Archaism}
違反 - いはん	[Noun, Suru verb] 1. violation; offense; offence; breach; transgression; infringement; contravention {See also 違犯 いはん}
衣服 - いふく	[Noun] 1. clothes
居間 - いま	[Noun] 1. living room (Western style)
今に - いまに	[Adverb] 1. before long; even now
今にも - いまにも	[Adverb] 1. at any time; soon
以来 - いらい	[Adverbial noun, Temporal noun] 1. since; henceforth
依頼 - いらい	[Noun, Suru verb] 1. request; commission; dispatch; despatch 2. dependence; trust
苛々 - いらいら	[Adverb, Noun, Suru verb, Adverb taking the 'to' particle] 1. getting nervous; irritation {Usually written using kana alone} | Other forms: 苛苛 【いらいら】、刺々 【いらいら】、刺刺 【いらいら】、イライラ [Notes] 刺々: Out-dated kanji. 刺刺: Out-dated kanji.
いらっしゃい - いらっしゃい	[Noun] 1. come; go; stay {Honorific or respectful (sonkeigo), See also いらっしゃる, used as a polite imperative} 2. welcome! {See also いらっしゃいませ} | Other forms: いらしゃい [Notes] いらしゃい: Irregular kana usage.
医療 - いりょう	[Noun, No-adjective] 1. medical care; medical treatment
岩 - いわ	[Noun] 1. rock; boulder 2. crag; cliff 3. anchor | Other forms: 巌 【いわ】、磐 【いわ】、巖 【いわ】 [Notes] 巖: Out-dated kanji.
祝い - いわい	[Noun] 1. congratulation; congratulations; celebration; festival; congratulatory gift {See also お祝い} | Other forms: 祝い 【ゆわい】、祝 【いわい】、祝 【ゆわい】、斎 【いわい】、斎 【ゆわい】 [Notes] ゆわい: Out-dated or obsolete kana usage. ゆわい: Out-dated or obsolete kana usage. ゆわい: Out-dated or obsolete kana usage.
祝う - いわう	[Godan verb with u ending, Transitive verb] 1. to congratulate; to celebrate; to observe (a festival) | Other forms: 斎う 【いわう】
言わば - いわば	[Adverb] 1. so to speak; so to call it; as it were {Usually written using kana alone} | Other forms: 謂わば 【いわば】
所謂 - いわゆる	[Pre-noun adjectival] 1. what is called; as it is called; the so-called; so to speak {Usually written using kana alone}
インク - インク	[Noun, No-adjective] 1. ink {From Dutch; Flemish “inkt”} | Other forms: インキ
印刷 - いんさつ	[Noun, Suru verb] 1. printing
印象 - いんしょう	[Noun, Suru verb] 1. impression
引退 - いんたい	[Noun, Suru verb] 1. retire
引用 - いんよう	[Noun, Suru verb, No-adjective] 1. quotation; citation; reference
ウイスキー - ウイスキー	[Noun] 1. whisky; whiskey {also written as ウ井スキー} | Other forms: ウィスキー、ウヰスキー、ウイスキ、ウィスキ、ウスケ、ヰスキー、ウイスケ、ウヰスキ、ウヰスケ、ヰスキ
嗽 - うがい	[Noun, Suru verb] 1. gargling; rinsing one's mouth {Usually written using kana alone, See also 含嗽 がんそう} | Other forms: 漱 【うがい】
伺う - うかがう	[Godan verb with u ending, Transitive verb] 1. to ask; to inquire; to hear; to be told {Humble (kenjougo)} 2. to implore (a god for an oracle); to seek direction (from your superior) [Godan verb with u ending, intransitive verb] 3. to visit {Humble (kenjougo)} 4. to speak to (a large crowd at a theatre, etc.) {from 御機嫌を伺う}
受け取る - うけとる	[Godan verb with ru ending, Transitive verb] 1. to receive; to get; to accept 2. to take; to interpret; to understand | Other forms: 受けとる 【うけとる】、受取る 【うけとる】、請け取る 【うけとる】、請取る 【うけとる】、うけ取る 【うけとる】
動かす - うごかす	[Godan verb with su ending, Transitive verb] 1. to move; to shift; to stir; to budge; to change position 2. to inspire; to rouse; to move (e.g. feeling); to influence 3. to change; to alter; to deny 4. to operate; to set in motion; to get going 5. to mobilize (e.g. troops); to mobilise; to deploy 6. to manage (e.g. funds)
兎 - うさぎ	[Noun] 1. rabbit; hare; coney; cony; lagomorph (esp. leporids) {Usually written using kana alone} | Other forms: 兔 【うさぎ】、菟 【うさぎ】、兎 【う】、ウサギ [Notes] 菟: Irregular kanji usage. う: Out-dated or obsolete kana usage.
牛 - うし	[Noun] 1. cattle (Bos taurus); cow; bull; ox; calf 2. beef {See also 牛肉, usu. ぎゅう} 3. Chinese "Ox" constellation (one of the 28 mansions) {Astronomy, etc. term, Only applies to ぎゅう, See also 二十八宿, See also 玄武 げんぶ} | Other forms: 牛 【ぎゅう】、ウシ
失う - うしなう	[Godan verb with u ending, Transitive verb] 1. to lose; to part with | Other forms: 喪う 【うしなう】 [Notes] 喪う: Irregular kanji usage.
後ろ - うしろ	[Noun, No-adjective] 1. back; behind; rear | Other forms: 後 【うしろ】 [Notes] 後: Irregular okurigana usage.
嘘 - うそ	[Noun, No-adjective] 1. lie; fib; falsehood; untruth 2. mistake; error [Noun] 3. unwise move; bad decision 4. No way!; Unbelievable!; Really?! {Colloquialism} | Other forms: 噓 【うそ】、ウソ [Notes] 噓: Out-dated kanji.
疑う - うたがう	[Godan verb with u ending, Transitive verb] 1. to doubt; to distrust; to be suspicious of; to suspect
内 - うち	[Noun, No-adjective] 1. inside; within 2. while {Usually written using kana alone, See also ないうちに, also 裡} 3. among; amongst; between {Usually written using kana alone} [Pronoun, No-adjective] 4. we (referring to one's in-group, e.g. company, etc.); our {Usually written using kana alone, See also 家 うち} 5. my spouse [Noun] 6. imperial palace grounds {Archaism} 7. emperor {Archaism} [Pronoun, No-adjective] 8. I (primarily used by women and children); me {Kansai dialect} | Other forms: 中 【うち】
宇宙 - うちゅう	[Noun] 1. universe; cosmos; space
撃つ - うつ	[Godan verb with tsu ending] 1. to shoot (at) {usu. 撃つ} 2. to attack; to defeat; to destroy; to avenge | Other forms: 討つ 【うつ】、射つ 【うつ】 [Notes] 射つ: Irregular kanji usage.
移す - うつす	[Godan verb with su ending, Transitive verb] 1. to change; to swap; to substitute; to transfer 2. to change the object of one's interest or focus 3. to spend or take time 4. to infect {See also 風邪を移す} 5. to permeate something with the smell or colour of something 6. to move on to the next or different stage of (a plan, etc.) {See also 実行に移す} | Other forms: 遷す 【うつす】
訴える - うったえる	[Ichidan verb, Transitive verb] 1. to raise; to bring to (someone's attention) 2. to appeal to (reason, emotions, etc.); to work on (one's emotions); to play on (one's sympathies) {See also 理性に訴える} 3. to complain 4. to sue (a person); to take someone to court 5. to resort to (e.g. arms, violence) {See also 暴力に訴える}
唸る - うなる	[Godan verb with ru ending, intransitive verb] 1. to groan; to moan 2. to roar; to howl; to growl 3. to hum (e.g. engine, wires in wind); to buzz; to sough; low, dull sound 4. to ooh and aah (in admiration) [Godan verb with ru ending, Transitive verb] 5. to sing in a strong, low voice (esp. traditional chant or recitation) | Other forms: 呻る 【うなる】
奪う - うばう	[Godan verb with u ending, Transitive verb] 1. to snatch away; to dispossess; to steal
馬 - うま	[Noun] 1. horse 2. horse racing {Only applies to うま, See also 競馬 けいば} 3. promoted bishop {, Abbreviation, Only applies to うま, See also 竜馬 りゅうめ} | Other forms: 馬 【いま】、馬 【おま】、ウマ [Notes] いま: Out-dated or obsolete kana usage. おま: Out-dated or obsolete kana usage.
